model_key,model_name,group,kind,deterministic,system,seed,cfg_system,cfg_n_points,cfg_seed,cfg_scaler,cfg_scaler_scope,cfg_split_fracs,cfg_washout,cfg_horizon,cfg_lookback,cfg_stride,cfg_windowing,cfg_alpha,cfg_encode_scale,status,n_features,n_params,feature_rank,n_train,n_test,nrmse,rmse,mae,mse,r2,smape,max_error
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,henon,1,henon,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.04494044724302663,0.013030124517291186,0.010016931553169238,0.0001697841449361129,0.9979803562015968,6.73826718700653,0.045665708624148954
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,henon,2,henon,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.04989795793705614,0.014467515233268776,0.010822088093655759,0.00020930899702486407,0.9975101937937118,7.1767631141914725,0.05302379919615216
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,henon,3,henon,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.04496147979149966,0.013036222737098336,0.009997256249219757,0.0001699431032512396,0.9979784653349586,6.413575444050568,0.043586236018093166
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,henon,4,henon,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.05544585456658096,0.01607608364605834,0.012053162595732822,0.00025844046539506436,0.9969257572113815,7.640888001048057,0.06740238655974704
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,lorenz,0,lorenz,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.09741488034832187,0.020899254229614632,0.016742493041261228,0.0004367788273540651,0.9905103410867221,6.790105854800947,0.059546142205108454
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,lorenz,1,lorenz,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.11307797202773939,0.0242595923407885,0.019409020713820984,0.0005885278205412441,0.9872133722420938,7.144296930868023,0.07159309953173199
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,lorenz,2,lorenz,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.12317941398857722,0.026426741783156866,0.021126818845612207,0.000698372681273649,0.9848268319694307,7.56358359810394,0.07876045607510496
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,lorenz,3,lorenz,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.11985299178453164,0.025713095746033945,0.019734397059076498,0.000661163292844709,0.985635260360297,6.791337550609416,0.07370268342723407
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,lorenz,4,lorenz,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.12476824739021651,0.026767607912341975,0.020675091559857098,0.0007165048333488726,0.9844328844431738,7.761562623468607,0.08727391682134972
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,mackeyglass,0,mackeyglass,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.009245414721833895,0.0021487760911446502,0.0017711611156386103,4.617238689874881e-06,0.9999145223066213,0.4595756600584212,0.0059817103065047394
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,mackeyglass,1,mackeyglass,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.008768678607069976,0.002037975310864812,0.0016605507161409439,4.1533433676945255e-06,0.9999231102754859,0.4326089728539333,0.006893896574498237
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,mackeyglass,2,mackeyglass,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.00992202173973707,0.0023060299328503723,0.0018798339307844127,5.317774051201892e-06,0.9999015534845962,0.503518226577167,0.00769495475866
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,mackeyglass,3,mackeyglass,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.008881757793878118,0.0020642566471087763,0.0016889345956616938,4.261155505132766e-06,0.9999211143784908,0.43128179494743835,0.006757288129670469
esn_rpy,ESN (reservoirpy),reservoir,library ESN cross-check,False,mackeyglass,4,mackeyglass,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,3,1,internal,1e-06,1.0,ok,300,301.0,300.0,799,299,0.011003103721875832,0.002557289955864922,0.002168924646780097,6.539731918367615e-06,0.9998789317084856,0.6007772718106377,0.00706368016062231
ets,ETS,statistical,exponential smoothing,True,henon,0,henon,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,1.0161912848453338,0.29463656432514534,0.25088804533312214,0.0868107050373255,-0.03264472739561053,49.889303637595376,0.6629950681067122
ets,ETS,statistical,exponential smoothing,True,henon,1,henon,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,1.0161912848453338,0.29463656432514534,0.25088804533312214,0.0868107050373255,-0.03264472739561053,49.889303637595376,0.6629950681067122
ets,ETS,statistical,exponential smoothing,True,henon,2,henon,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,1.0161912848453338,0.29463656432514534,0.25088804533312214,0.0868107050373255,-0.03264472739561053,49.889303637595376,0.6629950681067122
ets,ETS,statistical,exponential smoothing,True,henon,3,henon,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,1.0161912848453338,0.29463656432514534,0.25088804533312214,0.0868107050373255,-0.03264472739561053,49.889303637595376,0.6629950681067122
ets,ETS,statistical,exponential smoothing,True,henon,4,henon,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,1.0161912848453338,0.29463656432514534,0.25088804533312214,0.0868107050373255,-0.03264472739561053,49.889303637595376,0.6629950681067122
ets,ETS,statistical,exponential smoothing,True,lorenz,0,lorenz,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.28735223914615887,0.06164815352532587,0.05082882780144175,0.003800494833082148,0.9174286906576887,17.81507505875288,0.1600583492717671
ets,ETS,statistical,exponential smoothing,True,lorenz,1,lorenz,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.28735223914615887,0.06164815352532587,0.05082882780144175,0.003800494833082148,0.9174286906576887,17.81507505875288,0.1600583492717671
ets,ETS,statistical,exponential smoothing,True,lorenz,2,lorenz,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.28735223914615887,0.06164815352532587,0.05082882780144175,0.003800494833082148,0.9174286906576887,17.81507505875288,0.1600583492717671
ets,ETS,statistical,exponential smoothing,True,lorenz,3,lorenz,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.28735223914615887,0.06164815352532587,0.05082882780144175,0.003800494833082148,0.9174286906576887,17.81507505875288,0.1600583492717671
ets,ETS,statistical,exponential smoothing,True,lorenz,4,lorenz,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.28735223914615887,0.06164815352532587,0.05082882780144175,0.003800494833082148,0.9174286906576887,17.81507505875288,0.1600583492717671
ets,ETS,statistical,exponential smoothing,True,mackeyglass,0,mackeyglass,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.15068643555119893,0.035021837279788255,0.0291865259634889,0.0012265290864519663,0.9772935981408744,7.483455404843611,0.08427720970583935
ets,ETS,statistical,exponential smoothing,True,mackeyglass,1,mackeyglass,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.15068643555119893,0.035021837279788255,0.0291865259634889,0.0012265290864519663,0.9772935981408744,7.483455404843611,0.08427720970583935
ets,ETS,statistical,exponential smoothing,True,mackeyglass,2,mackeyglass,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.15068643555119893,0.035021837279788255,0.0291865259634889,0.0012265290864519663,0.9772935981408744,7.483455404843611,0.08427720970583935
ets,ETS,statistical,exponential smoothing,True,mackeyglass,3,mackeyglass,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.15068643555119893,0.035021837279788255,0.0291865259634889,0.0012265290864519663,0.9772935981408744,7.483455404843611,0.08427720970583935
ets,ETS,statistical,exponential smoothing,True,mackeyglass,4,mackeyglass,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,1,1,internal,1e-06,1.0,ok,2,4.0,,800,299,0.15068643555119893,0.035021837279788255,0.0291865259634889,0.0012265290864519663,0.9772935981408744,7.483455404843611,0.08427720970583935
gru,GRU,dl,torch sequence network on lag windows,False,henon,0,henon,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.4494948097239753,0.1303274377512638,0.10453667926304168,0.016985241030809537,0.7979544160312072,26.96845074766483,0.4482088413735002
gru,GRU,dl,torch sequence network on lag windows,False,henon,1,henon,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.4666883504874509,0.1353125678686765,0.10751791178164734,0.01830949102321518,0.7822019835193021,28.048218238145196,0.4953739967842668
gru,GRU,dl,torch sequence network on lag windows,False,henon,2,henon,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.6439943459293638,0.18672102817564146,0.1520343498495918,0.03486474236296869,0.5852712824110111,36.12603180836408,0.4761270877840669
gru,GRU,dl,torch sequence network on lag windows,False,henon,3,henon,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.5284607096508318,0.15322297110238223,0.12722279544865328,0.023477278873441462,0.7207292783553392,31.579963919973768,0.4724829521675676
gru,GRU,dl,torch sequence network on lag windows,False,henon,4,henon,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.5656933804056566,0.16401828725540413,0.13654591384700807,0.026901998554196265,0.679990999365221,33.273259806214654,0.4786310520668596
gru,GRU,dl,torch sequence network on lag windows,False,lorenz,0,lorenz,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.19918292666063891,0.04273243068815297,0.03469751089319826,0.0018260606325177975,0.9603261617269025,13.535498659836332,0.12687125264883442
gru,GRU,dl,torch sequence network on lag windows,False,lorenz,1,lorenz,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.20019711862249515,0.042950014034482356,0.035213591154171685,0.001844703705562231,0.9599211136952506,14.334308667160203,0.12208836733580036
gru,GRU,dl,torch sequence network on lag windows,False,lorenz,2,lorenz,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.1974644077233252,0.042363742002801165,0.034191552413981516,0.0017946866364798998,0.9610078076824764,13.740561511672341,0.12213368921757145
gru,GRU,dl,torch sequence network on lag windows,False,lorenz,3,lorenz,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.2126971670293943,0.0456317571994297,0.03745062439332451,0.0020822572651077037,0.95475991513767,14.451267870718107,0.1330002860037967
gru,GRU,dl,torch sequence network on lag windows,False,lorenz,4,lorenz,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.2066213873083675,0.04432826778817299,0.03600515822609113,0.001964995325099975,0.9573076023067656,14.210161005713967,0.12547327735110964
gru,GRU,dl,torch sequence network on lag windows,False,mackeyglass,0,mackeyglass,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.09702534263832824,0.022550176792394083,0.018468528151990255,0.0005085104733682286,0.990586082885915,4.920757778274614,0.05250431780087206
gru,GRU,dl,torch sequence network on lag windows,False,mackeyglass,1,mackeyglass,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.09143875788049505,0.02125176886587503,0.017423361245454645,0.00045163767992857526,0.9916389535572722,4.6961506180726555,0.04833476980817192
gru,GRU,dl,torch sequence network on lag windows,False,mackeyglass,2,mackeyglass,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.09687501770125645,0.022515238972901804,0.018346468804809737,0.0005069359860068763,0.9906152309453813,4.98531289198124,0.05331419384805047
gru,GRU,dl,torch sequence network on lag windows,False,mackeyglass,3,mackeyglass,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.09881963097365358,0.022967196903613287,0.018806323348347417,0.0005274921336093438,0.9902346805342309,4.997555608852562,0.055805608395017026
gru,GRU,dl,torch sequence network on lag windows,False,mackeyglass,4,mackeyglass,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,8,1,internal,1e-06,1.0,ok,8,12929.0,,640,299,0.11726749572568072,0.027254763433020752,0.022385317526190857,0.0007428221297899252,0.9862483344462275,5.797874688769323,0.0666622071333981
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,henon,0,henon,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.03015827816148202,0.008744152401202247,0.005556826900251813,7.646020121545102e-05,0.9990904782583346,2.7091072786784376,0.05821754736614049
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,henon,1,henon,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.03015827816148202,0.008744152401202247,0.005556826900251813,7.646020121545102e-05,0.9990904782583346,2.7091072786784376,0.05821754736614049
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,henon,2,henon,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.03015827816148202,0.008744152401202247,0.005556826900251813,7.646020121545102e-05,0.9990904782583346,2.7091072786784376,0.05821754736614049
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,henon,3,henon,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.03015827816148202,0.008744152401202247,0.005556826900251813,7.646020121545102e-05,0.9990904782583346,2.7091072786784376,0.05821754736614049
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,henon,4,henon,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.03015827816148202,0.008744152401202247,0.005556826900251813,7.646020121545102e-05,0.9990904782583346,2.7091072786784376,0.05821754736614049
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,lorenz,0,lorenz,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.06955977773078487,0.014923258887688019,0.011034205540337967,0.00022270365582895943,0.9951614373220438,4.932518336895657,0.05239682159117942
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,lorenz,1,lorenz,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.06955977773078487,0.014923258887688019,0.011034205540337967,0.00022270365582895943,0.9951614373220438,4.932518336895657,0.05239682159117942
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,lorenz,2,lorenz,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.06955977773078487,0.014923258887688019,0.011034205540337967,0.00022270365582895943,0.9951614373220438,4.932518336895657,0.05239682159117942
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,lorenz,3,lorenz,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.06955977773078487,0.014923258887688019,0.011034205540337967,0.00022270365582895943,0.9951614373220438,4.932518336895657,0.05239682159117942
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,lorenz,4,lorenz,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.06955977773078487,0.014923258887688019,0.011034205540337967,0.00022270365582895943,0.9951614373220438,4.932518336895657,0.05239682159117942
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,mackeyglass,0,mackeyglass,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05033428072505807,0.011698458342982157,0.009094493970653417,0.00013685392760248884,0.9974664601838911,2.1971133076135354,0.0395554360823972
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,mackeyglass,1,mackeyglass,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05033428072505807,0.011698458342982157,0.009094493970653417,0.00013685392760248884,0.9974664601838911,2.1971133076135354,0.0395554360823972
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,mackeyglass,2,mackeyglass,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05033428072505807,0.011698458342982157,0.009094493970653417,0.00013685392760248884,0.9974664601838911,2.1971133076135354,0.0395554360823972
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,mackeyglass,3,mackeyglass,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05033428072505807,0.011698458342982157,0.009094493970653417,0.00013685392760248884,0.9974664601838911,2.1971133076135354,0.0395554360823972
hist_gb,HistGradientBoosting,ml,tabular regressor on lag windows,False,mackeyglass,4,mackeyglass,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05033428072505807,0.011698458342982157,0.009094493970653417,0.00013685392760248884,0.9974664601838911,2.1971133076135354,0.0395554360823972
knn,kNN,ml,tabular regressor on lag windows,True,henon,0,henon,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.04308263112513517,0.012491465540101934,0.00859881607452573,0.0001560367113395541,0.9981438868953355,2.8287301805742207,0.04350504057050214
knn,kNN,ml,tabular regressor on lag windows,True,henon,1,henon,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.04308263112513517,0.012491465540101934,0.00859881607452573,0.0001560367113395541,0.9981438868953355,2.8287301805742207,0.04350504057050214
knn,kNN,ml,tabular regressor on lag windows,True,henon,2,henon,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.04308263112513517,0.012491465540101934,0.00859881607452573,0.0001560367113395541,0.9981438868953355,2.8287301805742207,0.04350504057050214
knn,kNN,ml,tabular regressor on lag windows,True,henon,3,henon,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.04308263112513517,0.012491465540101934,0.00859881607452573,0.0001560367113395541,0.9981438868953355,2.8287301805742207,0.04350504057050214
knn,kNN,ml,tabular regressor on lag windows,True,henon,4,henon,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.04308263112513517,0.012491465540101934,0.00859881607452573,0.0001560367113395541,0.9981438868953355,2.8287301805742207,0.04350504057050214
knn,kNN,ml,tabular regressor on lag windows,True,lorenz,0,lorenz,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.08528629635634796,0.018297204528509973,0.014037334482633727,0.0003347876935581258,0.9927262476538172,5.760865696555477,0.05067996396479035
knn,kNN,ml,tabular regressor on lag windows,True,lorenz,1,lorenz,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.08528629635634796,0.018297204528509973,0.014037334482633727,0.0003347876935581258,0.9927262476538172,5.760865696555477,0.05067996396479035
knn,kNN,ml,tabular regressor on lag windows,True,lorenz,2,lorenz,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.08528629635634796,0.018297204528509973,0.014037334482633727,0.0003347876935581258,0.9927262476538172,5.760865696555477,0.05067996396479035
knn,kNN,ml,tabular regressor on lag windows,True,lorenz,3,lorenz,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.08528629635634796,0.018297204528509973,0.014037334482633727,0.0003347876935581258,0.9927262476538172,5.760865696555477,0.05067996396479035
knn,kNN,ml,tabular regressor on lag windows,True,lorenz,4,lorenz,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.08528629635634796,0.018297204528509973,0.014037334482633727,0.0003347876935581258,0.9927262476538172,5.760865696555477,0.05067996396479035
knn,kNN,ml,tabular regressor on lag windows,True,mackeyglass,0,mackeyglass,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.0813928502354411,0.01891694594975847,0.013675971315307338,0.00035785084406608336,0.993375203930551,3.5279688171123533,0.1069733984836886
knn,kNN,ml,tabular regressor on lag windows,True,mackeyglass,1,mackeyglass,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.0813928502354411,0.01891694594975847,0.013675971315307338,0.00035785084406608336,0.993375203930551,3.5279688171123533,0.1069733984836886
knn,kNN,ml,tabular regressor on lag windows,True,mackeyglass,2,mackeyglass,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.0813928502354411,0.01891694594975847,0.013675971315307338,0.00035785084406608336,0.993375203930551,3.5279688171123533,0.1069733984836886
knn,kNN,ml,tabular regressor on lag windows,True,mackeyglass,3,mackeyglass,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.0813928502354411,0.01891694594975847,0.013675971315307338,0.00035785084406608336,0.993375203930551,3.5279688171123533,0.1069733984836886
knn,kNN,ml,tabular regressor on lag windows,True,mackeyglass,4,mackeyglass,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.0813928502354411,0.01891694594975847,0.013675971315307338,0.00035785084406608336,0.993375203930551,3.5279688171123533,0.1069733984836886
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,henon,0,henon,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.02853082037120254,0.008272283985222749,0.004866623099919228,6.843068233217277e-05,0.9991859922889462,2.5144826857392744,0.054700500673363184
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,henon,1,henon,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.02853082037120254,0.008272283985222749,0.004866623099919228,6.843068233217277e-05,0.9991859922889462,2.5144826857392744,0.054700500673363184
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,henon,2,henon,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.02853082037120254,0.008272283985222749,0.004866623099919228,6.843068233217277e-05,0.9991859922889462,2.5144826857392744,0.054700500673363184
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,henon,3,henon,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.02853082037120254,0.008272283985222749,0.004866623099919228,6.843068233217277e-05,0.9991859922889462,2.5144826857392744,0.054700500673363184
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,henon,4,henon,1500,4,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.02853082037120254,0.008272283985222749,0.004866623099919228,6.843068233217277e-05,0.9991859922889462,2.5144826857392744,0.054700500673363184
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,lorenz,0,lorenz,1500,0,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05481954184273718,0.011760908986653574,0.008814159349682736,0.0001383189801923488,0.9969948178321524,4.10441826125421,0.0424123163748058
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,lorenz,1,lorenz,1500,1,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05481954184273718,0.011760908986653574,0.008814159349682736,0.0001383189801923488,0.9969948178321524,4.10441826125421,0.0424123163748058
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,lorenz,2,lorenz,1500,2,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05481954184273718,0.011760908986653574,0.008814159349682736,0.0001383189801923488,0.9969948178321524,4.10441826125421,0.0424123163748058
lightgbm,LightGBM,ml,tabular regressor on lag windows,False,lorenz,3,lorenz,1500,3,minmax,train,"(0.6, 0.2, 0.2)",100,1,4,1,internal,1e-06,1.0,ok,4,,4.0,799,299,0.05481954184273718,0.011760908986653574,0.008814159349682736,0.0001383189801923488,0.9969948178321524,4.10441826125421,0.0424123163748058
